# 6442, 1590253813
#  dongle_time, rssi, ch, mac, adv_packet                                                          
    4491222,-60,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040080C80FFC0C0800080FFC0C0800019C0
    4491243,-68,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD000000402C0100000000000000000000000019C0
    4491264,-52,37,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040F00B803E400100FB803E400100FB19C0
    4491285,-58,37,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040FB0BC0FD8000C03FC0FD8000C03F19C0
    4491305,-86,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD00000040A70100000000000000000000000019C0
    4493513,-69,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040090C004080FE40FC004080FE40FC19C0
    4493534,-62,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040140CC0FFC0C00001C0FFC0C0000119C0
    4493554,-63,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040170C800300BE0002800300BE000219C0
    4493575,-64,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040060CC0FD40000040C0FD4000004019C0
    4493596,-55,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040FB0BC03E0001C0FAC03E0001C0FA19C0
    4493617,-73,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040A00100000000000000000000000019C0
    4493638,-63,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040180C400340BE0002400340BE000219C0
    4493658,-64,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040070C40FD4000004040FD4000004019C0
    4493679,-55,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040FC0B803E000140FB803E000140FB19C0
    4493700,-61,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040150C80FF00C1000180FF00C1000119C0
    4493721,-63,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040180C400340BE0002400340BE000219C0
    4493742,-72,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040A00100000000000000000000000019C0
    4493763,-74,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD000000402D0100000000000000000000000019C0
    4493783,-63,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000400A0C404080FE00FC404080FE00FC19C0
    4493804,-69,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000400E0C40010000803D40010000803D19C0
    4493825,-67,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040150C80FF00C1000180FF00C1000119C0
    4493845,-72,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040A00100000000000000000000000019C0
    4493866,-68,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000400F0C4001C0FFC03D4001C0FFC03D19C0
    4493887,-68,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040080CC0FD4000C03FC0FD4000C03F19C0
    4496070,-67,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040130CC0FD40000040C0FD4000004019C0
    4496090,-64,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040160C404000FF40FC404000FF40FC19C0
    4496111,-60,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000401A0C40014000C03D40014000C03D19C0
    4496132,-79,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040240C400340BEC001400340BEC00119C0
    4496153,-73,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040A10100000000000000000000000019C0
    4496173,-59,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040210C80FF40C0000080FF40C0000019C0
    4496194,-74,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD000000402D0100000000000000000000000019C0
    4496215,-79,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040240C400340BEC001400340BEC00119C0
    4496236,-59,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040210C80FF40C0000080FF40C0000019C0
    4496256,-60,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040090C403EC00000FB403EC00000FB19C0
    4496277,-73,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040A10100000000000000000000000019C0
    4496298,-78,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040250C800340BE0002800340BE000219C0
    4496319,-59,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040090C403EC00000FB403EC00000FB19C0
    4496339,-64,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040170CC03F00FF40FCC03F00FF40FC19C0
    4496361,-83,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040250C800340BE0002800340BE000219C0
    4496381,-59,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040090C403EC00000FB403EC00000FB19C0
    4496402,-59,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040220C800C00D84009800C00D8400919C0
    4496423,-72,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040250C800340BE0002800340BE000219C0
    4498635,-61,37,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000401F0CC0F40006803EC0F40006803E19C0
    4498656,-73,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040CE0100000000000000000000000019C0
    4498676,-53,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000402D0C000A80B90001000A80B9000119C0
    4498697,-57,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040310C000DC0BC4004000DC0BC400419C0
    4498718,-49,37,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040150C00310014C0F500310014C0F519C0
    4498739,-66,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040270C40FE00F4C03240FE00F4C03219C0
    4498759,-70,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD000000402D0100000000000000000000000019C0
    4498780,-76,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040160200000000000000000000000019C0
    4498801,-59,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040310C000DC0BC4004000DC0BC400419C0
    4498821,-59,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040270C40FE00F4C03240FE00F4C03219C0
    4498842,-51,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040230C804200FEC0FB804200FEC0FB19C0
    4498863,-73,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD000000402D0100000000000000000000000019C0
    4498884,-51,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040240CC02FC00680EFC02FC00680EF19C0
    4498905,-48,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000402E0C000040CA0013000040CA001319C0
    4498925,-51,37,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040160C8034C00E800D8034C00E800D19C0
    4498946,-72,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD000000402D0100000000000000000000000019C0
    4498967,-50,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040240CC02FC00680EFC02FC00680EF19C0
    4498988,-77,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040170200000000000000000000000019C0
    4499008,-86,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD00000040A70100000000000000000000000019C0
    4501191,-51,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000402F0C803DC00000FC803DC00000FC19C0
    4501212,-76,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD000000402D0100000000000000000000000019C0
    4501233,-42,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000403D0CC00380C00002C00380C0000219C0
    4501253,-39,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000402C0CC0FCC0008040C0FCC000804019C0
    4501275,-51,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040300CC040C00140F3C040C00140F319C0
    4501295,-42,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000403E0C80FC40B900FF80FC40B900FF19C0
    4501316,-39,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000402C0CC0FCC0008040C0FCC000804019C0
    4501337,-76,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD000000402D0100000000000000000000000019C0
    4501358,-75,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040A10100000000000000000000000019C0
    4501378,-51,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040300CC040C00140F3C040C00140F319C0
    4501399,-79,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040170200000000000000000000000019C0
    4501420,-42,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000403E0C80FC40B900FF80FC40B900FF19C0
    4501441,-39,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040340C4001C00680414001C006804119C0
    4501461,-51,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040300CC040C00140F3C040C00140F319C0
    4501482,-77,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD000000402D0100000000000000000000000019C0
    4501503,-39,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000402D0C00FE0007C03F00FE0007C03F19C0
    4501523,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040CF0100000000000000000000000019C0
    4501544,-42,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000403F0C800200BDC002800200BDC00219C0
    4501565,-38,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000402D0C00FE0007C03F00FE0007C03F19C0
    4503751,-59,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000403C0C804040FF00FC804040FF00FC19C0
    4503782,-53,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000402E0C403E800180FB403E800180FB19C0
    4503803,-45,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000404A0C800300BE4002800300BE400219C0
    4503824,-40,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040400C0002C0FFC03D0002C0FFC03D19C0
    4503845,-42,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040390C80FDC0FFC03F80FDC0FFC03F19C0
    4503865,-86,39,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040CF0100000000000000000000000019C0
    4503886,-75,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040A10100000000000000000000000019C0
    4503907,-45,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000404A0C800300BE4002800300BE400219C0
    4503927,-53,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000402E0C403E800180FB403E800180FB19C0
    4503948,-42,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040390C80FDC0FFC03F80FDC0FFC03F19C0
    4503969,-58,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000403D0C804040FF00FC804040FF00FC19C0
    4503990,-75,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040A10100000000000000000000000019C0
    4504011,-42,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000403A0CC0FD4000803FC0FD4000803F19C0
    4504032,-45,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000404B0C400340BE0003400340BE000319C0
    4504052,-39,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040410CC0010000803DC0010000803D19C0
    4504073,-87,39,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040CF0100000000000000000000000019C0
    4504094,-74,39,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040A10100000000000000000000000019C0
    4504114,-45,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000404B0C400340BE0003400340BE000319C0
    4504135,-53,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000402F0CC03D800180FBC03D800180FB19C0
    4506310,-50,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040490C804000FF00FC804000FF00FC19C0
    4506331,-84,37,E9:C8:53:63:37:E0,02010403036FFD17166FFD00000040A80100000000000000000000000019C0
    4506352,-39,37,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040450C80FD4000803F80FD4000803F19C0
    4506372,-42,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040560C000340BEC002000340BEC00219C0
    4506393,-76,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040CF0100000000000000000000000019C0
    4506414,-69,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD000000402E0100000000000000000000000019C0
    4506434,-50,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040490C804000FF00FC804000FF00FC19C0
    4506455,-78,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040170200000000000000000000000019C0
    4506476,-39,37,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040460C40FD0000004040FD0000004019C0
    4506497,-45,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040530C000080C00001000080C0000119C0
    4506517,-50,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040490C804000FF00FC804000FF00FC19C0
    4506538,-69,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD000000402E0100000000000000000000000019C0
    4506559,-45,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040540C400080C08000400080C0800019C0
    4506579,-78,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040170200000000000000000000000019C0
    4506600,-50,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000404A0C8040000080FC8040000080FC19C0
    4506621,-42,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040580C800380BE8002800380BE800219C0
    4506642,-57,37,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000403C0C403E800100FC403E800100FC19C0
    4506662,-50,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000404A0C8040000080FC8040000080FC19C0
    4506683,-39,37,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040470CC0FD00000040C0FD0000004019C0
    4508873,-53,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040470C003E800140FB003E800140FB19C0
    4508896,-51,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040550C804040FFC0FB804040FFC0FB19C0
    4508916,-73,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040A20100000000000000000000000019C0
    4508937,-76,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD000000402E0100000000000000000000000019C0
    4508958,-42,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040630C800380BEC001800380BEC00119C0
    4508979,-53,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040470C003E800140FB003E800140FB19C0
    4508999,-80,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040170200000000000000000000000019C0
    4509020,-51,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040560C804080FF80FB804080FF80FB19C0
    4509041,-42,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040630C800380BEC001800380BEC00119C0
    4509062,-39,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040520CC0FDC0FFC03FC0FDC0FFC03F19C0
    4509082,-76,38,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD000000402E0100000000000000000000000019C0
    4509103,-77,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040CF0100000000000000000000000019C0
    4509124,-44,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040600C800040C08000800040C0800019C0
    4509144,-53,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040480C403E400180FB403E400180FB19C0
    4509165,-74,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040A20100000000000000000000000019C0
    4509186,-42,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040640CC00280BE4002C00280BE400219C0
    4509207,-80,38,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040170200000000000000000000000019C0
    4509228,-39,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040530CC0FD4000803FC0FD4000803F19C0
    4509248,-44,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040610CC00040C0C000C00040C0C00019C0
    4511430,-42,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000405E0CC0FD0000C03FC0FD0000C03F19C0
    4511451,-75,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD000000402E0100000000000000000000000019C0
    4511471,-53,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040540C403E4001C0FB403E4001C0FB19C0
    4511492,-58,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040620C4040C0FE40FB4040C0FE40FB19C0
    4511513,-89,39,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040180200000000000000000000000019C0
    4511534,-50,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000406C0C8000C0C0C0008000C0C0C00019C0
    4511554,-46,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040700C000300BE8002000300BE800219C0
    4511575,-42,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000405F0C80FD8000C03F80FD8000C03F19C0
    4511596,-52,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040540C403E4001C0FB403E4001C0FB19C0
    4511616,-50,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000406D0C000080C0C000000080C0C00019C0
    4511637,-40,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040660C80010000803D80010000803D19C0
    4511658,-52,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040540C403E4001C0FB403E4001C0FB19C0
    4511679,-50,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000406D0C000080C0C000000080C0C00019C0
    4511699,-45,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040700C000300BE8002000300BE800219C0
    4511720,-75,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD000000402E0100000000000000000000000019C0
    4511741,-45,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040710C000340BEC002000340BEC00219C0
    4511761,-50,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000406D0C000080C0C000000080C0C00019C0
    4511782,-42,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040600CC0FD0000C03FC0FD0000C03F19C0
    4511803,-52,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040550C403E800140FB403E800140FB19C0
    4511824,-46,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040710C000340BEC002000340BEC00219C0
    4513989,-42,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000407C0C400380BEC002400380BEC00219C0
    4514009,-77,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040180200000000000000000000000019C0
    4514030,-45,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040790C000080C0C000000080C0C00019C0
    4514051,-77,37,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040D00100000000000000000000000019C0
    4514072,-40,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040720C40010000803D40010000803D19C0
    4514093,-38,37,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000406B0C40FD0000404040FD0000404019C0
    4514113,-42,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000407C0C400380BEC002400380BEC00219C0
    4514134,-66,37,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD000000402E0100000000000000000000000019C0
    4514155,-44,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040790C000080C0C000000080C0C00019C0
    4514175,-49,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000406F0C404080FFC0FB404080FFC0FB19C0
    4514196,-38,37,E7:65:D6:8C:96:73,02010403036FFD17166FFD000000406C0C80FDC0FFC03F80FDC0FFC03F19C0
    4514217,-45,37,E7:BF:78:8D:4F:11,02010403036FFD17166FFD000000407A0C800080C08000800080C0800019C0
    4514238,-49,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000406F0C404080FFC0FB404080FFC0FB19C0
    4514258,-40,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040730C8001C0FFC03D8001C0FFC03D19C0
    4514279,-77,37,E0:79:39:69:36:9F,02010403036FFD17166FFD00000040180200000000000000000000000019C0
    4514300,-49,37,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040700CC04040FF00FCC04040FF00FC19C0
    4514321,-40,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040730C8001C0FFC03D8001C0FFC03D19C0
    4514341,-42,37,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000407E0C800380BEC002800380BEC00219C0
    4514362,-54,37,E0:8A:59:28:AD:7B,02010403036FFD17166FFD00000040620CC03E800100FBC03E800100FB19C0
    4514383,-40,37,C5:22:C1:23:6D:04,02010403036FFD17166FFD00000040740CC001C0FF803DC001C0FF803D19C0
    4516549,-39,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000407F0C8001C0FF403D8001C0FF403D19C0
    4516570,-42,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040890C000300BEC002000300BEC00219C0
    4516591,-78,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040D00100000000000000000000000019C0
    4516611,-45,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040860C8000C0C040008000C0C0400019C0
    4516632,-54,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000406D0C803E400140FB803E400140FB19C0
    4516653,-39,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040780C40FD4000404040FD4000404019C0
    4516673,-74,38,EE:AD:79:D5:11:BD,02010403036FFD17166FFD00000040A30100000000000000000000000019C0
    4516694,-40,38,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000407F0C8001C0FF403D8001C0FF403D19C0
    4516715,-45,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040860C8000C0C040008000C0C0400019C0
    4516736,-53,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000406D0C803E400140FB803E400140FB19C0
    4516757,-45,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040860C8000C0C040008000C0C0400019C0
    4516777,-53,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000406E0C403E000180FB403E000180FB19C0
    4516798,-39,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040790C80FD0000803F80FD0000803F19C0
    4516819,-79,38,CA:B2:4D:56:74:AD,02010403036FFD17166FFD00000040D00100000000000000000000000019C0
    4516839,-44,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040870C000040C00001000040C0000119C0
    4516860,-54,38,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000406E0C403E000180FB403E000180FB19C0
    4516881,-39,38,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040790C80FD0000803F80FD0000803F19C0
    4516902,-42,38,CE:60:4F:EA:F1:53,02010403036FFD17166FFD000000408A0C400380BE4003400380BE400319C0
    4516922,-44,38,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040870C000040C00001000040C0000119C0
    4516943,-53,38,E6:93:97:E9:2E:F7,02010403036FFD17166FFD000000407D0C804080FFC0FB804080FFC0FB19C0
    4519111,-40,39,C5:22:C1:23:6D:04,02010403036FFD17166FFD000000408B0C8001C0FF403D8001C0FF403D19C0
    4519132,-76,39,D2:CE:11:B1:EE:D8,02010403036FFD17166FFD000000402F0100000000000000000000000019C0
    4519153,-45,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040950C400340BE8002400340BE800219C0
    4519173,-56,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040880C804080FF40FC804080FF40FC19C0
    4519194,-53,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000407A0C003E8001C0FB003E8001C0FB19C0
    4519215,-42,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040850C40FD0000C03F40FD0000C03F19C0
    4519236,-51,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040920C0000C0C080000000C0C0800019C0
    4519257,-56,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040880C804080FF40FC804080FF40FC19C0
    4519277,-42,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040850C40FD0000C03F40FD0000C03F19C0
    4519298,-51,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040930CC00080C00000C00080C0000019C0
    4519319,-56,39,E6:93:97:E9:2E:F7,02010403036FFD17166FFD00000040880C804080FF40FC804080FF40FC19C0
    4519339,-53,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000407A0C003E8001C0FB003E8001C0FB19C0
    4519360,-42,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040850C40FD0000C03F40FD0000C03F19C0
    4519381,-51,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040930CC00080C00000C00080C0000019C0
    4519402,-46,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040960C400340BE8002400340BE800219C0
    4519422,-42,39,E7:65:D6:8C:96:73,02010403036FFD17166FFD00000040860C80FD4000C03F80FD4000C03F19C0
    4519443,-51,39,E7:BF:78:8D:4F:11,02010403036FFD17166FFD00000040930CC00080C00000C00080C0000019C0
    4519464,-46,39,CE:60:4F:EA:F1:53,02010403036FFD17166FFD00000040970C4003C0BE40024003C0BE400219C0
    4519485,-53,39,E0:8A:59:28:AD:7B,02010403036FFD17166FFD000000407B0C803E400140FB803E400140FB19C0
